Filename,PM7 HOMO(eV),PM7 LUMO(eV)
s16085,-7.793,-0.426
s16086,-8.092,-1.455
s16088,-8.276,-1.131
s16089,-8.158,-1.035
s1609,-10.02,-2.117
s16090,-8.049,-0.986
s16092,-8.112,-0.903
s16094,-8.022,-0.911
s16095,-8.048,-0.873
s16096,-8.364,-1.338
s16097,-7.887,-1.27
s16098,-7.999,-1.19
s16099,-7.778,-0.61
s161,-8.151,-1.494
s1610,-10.115,-1.847
s16100,-8.238,-1.694
s16101,-8.134,-0.64
s16103,-8.361,-1.771
s16104,-8.5,-1.772
s16106,-7.677,-0.526
s16107,-7.839,-0.363
s16110,-8.203,-2.077
s16111,-8.245,-2.093
s16112,-8.196,-2.084
s16113,-8.25,-2.132
s16114,-8.061,-1.944
s16121,-8.18,-1.528
s16122,-8.22,-1.466
s16124,-8.38,-1.484
s16126,-7.864,-1.179
s16128,-8.295,-1.425
s16129,-8.717,-2.873
s16130,-7.839,-1.427
s16132,-7.903,-0.649
s16133,-7.949,-0.724
s16134,-7.947,-0.726
s16135,-7.874,-0.654
s16136,-7.933,-0.685
s16137,-8.032,-0.746
s16138,-7.892,-0.64
s16139,-7.758,-0.671
s16141,-8.081,-1.063
s16143,-7.951,-1.185
s16145,-8.104,-1.158
s16146,-8.077,-1.126
s16147,-7.738,-0.689
s16149,-7.93,-1.186
s16150,-8.096,-0.712
s16152,-7.916,-0.772
s16153,-8.006,-0.523
s16155,-7.94,-0.724
s16156,-7.793,-0.496
s16157,-7.834,-0.566
s16160,-8.612,-0.713
s16161,-7.676,-0.835
s16162,-8.172,-0.6
s16163,-8.161,-0.644
s16164,-8.725,-1.973
s16165,-8.245,-0.899
s16166,-7.787,-0.647
s16167,-8.762,-1.031
s16170,-8.435,-1.086
s16171,-8.524,-1.838
s16173,-9.151,-2.119
s16175,-8.194,-0.997
s16177,-8.377,-1.082
s16179,-8.541,-1.235
s1618,-9.814,-1.624
s16180,-7.654,-0.458
s16181,-8.258,-1.116
s16183,-7.813,-0.633
s16184,-8.382,-0.55
s16186,-8.993,-1.861
s16187,-8.191,-1.317
s16189,-8.914,-1.838
s1619,-9.837,-1.491
s16191,-8.569,-1.459
s16194,-8.568,-1.868
s16196,-8.406,-0.72
s16197,-8.822,-1.789
s16198,-8.491,-0.827
s16199,-8.6,-0.756
s162,-8.17,-0.94
s1620,-9.956,-1.547
s16200,-8.651,-0.757
s16201,-8.616,-0.96
s16202,-8.526,-1.12
s16203,-8.587,-1.211
s16205,-8.443,-0.813
s16206,-8.626,-1.043
s16207,-8.454,-1.134
s16208,-8.491,-1.122
s1621,-9.936,-1.721
s16210,-8.565,-1.039
s16213,-8.458,-1.232
s16215,-8.681,-1.019
s16216,-8.654,-1.114
s16217,-8.659,-1.01
s16218,-8.225,-2.074
s1622,-9.85,-1.633
s16220,-8.578,-1.727
s16221,-8.24,-0.776
s16222,-8.259,-0.81
s16224,-8.227,-0.819
s16225,-7.945,-0.788
s16226,-8.231,-1.028
s16227,-8.237,-1.433
s16228,-8.417,-1.173
s1623,-9.83,-1.468
s16230,-9.036,-2.014
s16231,-8.463,-0.891
s16232,-8.283,-0.908
s16233,-8.493,-1.815
s16234,-8.283,-0.793
s16235,-8.598,-1.194
s16236,-8.163,-1.841
s16238,-7.967,-0.265
s16239,-8.938,-1.152
s1624,-9.939,-1.55
s16241,-8.447,-2.351
s16243,-8.522,-1.092
s16245,-8.353,-2.47
s16246,-8.826,-1.218
s16247,-8.529,-1.131
s16248,-7.925,-0.906
s16249,-8.716,-1.221
s16250,-8.558,-1.111
s16251,-8.819,-1.199
s16252,-8.503,-1.804
s16253,-8.434,-1.817
s16254,-8.842,-1.223
s16255,-8.441,-1.128
s16257,-8.345,-1.196
s16258,-8.415,-1.348
s16260,-8.581,-1.305
s16261,-8.178,-1.308
s16262,-8.453,-0.638
s16263,-8.341,-0.702
s16264,-8.757,-1.263
s16265,-8.415,-1.052
s16266,-8.257,-1.014
s16267,-8.751,-1.214
s16268,-8.651,-1.541
s16269,-8.383,-0.939
s1627,-9.929,-2.272
s16270,-8.913,-1.129
s16271,-8.749,-1.301
s16272,-8.255,-1.032
s16273,-7.99,-1.028
s16275,-8.929,-1.786
s16276,-8.397,-1.571
s16278,-8.228,-0.88
s16280,-8.507,-1.061
s16281,-8.329,-1.627
s16282,-8.246,-1.66
s16283,-8.796,-1.792
s16286,-8.823,-0.881
s16287,-8.681,-0.713
s16288,-8.965,-1.087
s16289,-8.996,-1.125
s1629,-9.938,-2.482
s16290,-8.998,-1.145
s16291,-8.856,-1.085
s16292,-8.851,-1.011
s16293,-8.139,-1.244
s16294,-8.037,-0.701
s163,-7.946,-1.001
s1630,-8.178,-1.301
s16302,-8.558,-1.443
s16304,-7.715,-0.683
s16306,-8.225,-0.947
s16307,-8.36,-0.98
s16308,-8.405,-1.101
s16309,-8.208,-0.679
s1631,-8.22,-1.325
s16310,-8.341,-0.958
s16311,-8.238,-0.927
s16312,-8.295,-0.889
s16313,-8.618,-1.26
s16314,-8.663,-1.281
s16316,-8.691,-1.264
s16317,-8.609,-1.156
s16318,-8.474,-1.232
s1632,-8.904,-1.874
s16320,-8.099,-0.557
s16321,-8.395,-1.226
s16322,-8.065,-0.36
s16323,-8.193,-1.218
s16324,-8.314,-1.218
s16325,-8.037,-0.521
s16326,-8.279,-1.208
s16327,-8.248,-1.08
s16328,-8.471,-0.531
s16330,-8.68,-0.77
s16331,-8.422,-0.671
s16332,-8.54,-0.745
s16333,-8.421,-0.968
s16334,-8.431,-0.905
s16335,-8.391,-1.55
s16337,-8.196,-0.372
s16338,-8.088,-0.45
s16339,-8.159,-0.313
s1634,-8.214,-1.418
s16341,-8.571,-1.643
s16342,-8.55,-1.672
s16343,-7.965,-0.368
s16345,-8.031,-0.458
s16346,-8.372,-1.177
s16347,-8.278,-1.02
s16348,-8.126,-0.984
s1635,-8.316,-1.517
s16350,-8.22,-0.907
s16351,-8.354,-0.888
s16352,-8.115,-0.946
s16353,-8.181,-0.898
s16354,-8.524,-1.283
s16355,-8.343,-0.98
s16356,-8.237,-1.191
s16357,-8.14,-0.617
s16359,-8.235,-0.607
s1636,-8.747,-1.465
s16360,-8.015,-0.59
s16361,-8.52,-1.695
s16362,-8.623,-1.677
s16365,-7.855,-0.274
s16367,-7.834,-0.164
s16368,-7.874,-0.058
s16369,-7.943,-0.821
s1637,-8.01,-0.97
s16370,-7.614,0.055
s16371,-7.682,-0.017
s16372,-7.703,-0.064
s16373,-7.719,-0.824
s16375,-7.816,-0.805
s16376,-7.756,-0.776
s1638,-8.819,-1.479
s16384,-8.32,-1.57
s16385,-8.341,-1.579
s16386,-8.128,-0.284
s16388,-8.255,-1.236
s16389,-8.061,-1.123
s1639,-8.295,-1.478
s16390,-8.013,-0.296
s16392,-8.182,-1.1
s16393,-8.185,-1.242
s16394,-7.955,-0.554
s16395,-8.063,-1.196
s16396,-8.003,-1.009
s16397,-8.097,-0.418
s16400,-8.076,-1.097
s16401,-8.087,-0.559
s16402,-8.053,-1.508
s16403,-8.126,-0.672
s16404,-8.081,-0.432
s16406,-8.12,-0.57
s16407,-8.144,-0.524
s1641,-8.313,-1.464
s16410,-8.081,-1.493
s16412,-8.031,-0.277
s16413,-8.045,-0.295
s16416,-8.022,-0.262
s16417,-8.072,-0.307
s16419,-8.129,-0.788
s1642,-8.418,-1.712
s16420,-8.09,-0.331
s16421,-8.126,-0.737
s16422,-8.07,-0.402
s16423,-8.173,-0.755
s16424,-7.707,-1.097
s16425,-7.485,-0.833
s16426,-7.708,-0.928
s16428,-8.043,-1.164
s16429,-7.463,-1.862
s1643,-8.347,-1.417
s16430,-8.801,-1.995
s16431,-8.078,-1.447
s16432,-7.856,-1.039
s16435,-8.284,-1.579
s16436,-8.157,-1.746
s16437,-8.722,-1.897
s16438,-8.215,-1.758
s16440,-7.817,-1.211
s16442,-8.765,-1.98
s16443,-8.365,-1.66
s16445,-8.012,-1.767
s16446,-8.375,-1.632
s16447,-7.936,-1.141
s16448,-8.253,-1.531
s16449,-8.013,-1.194
s1645,-8.069,-1.087
s16450,-8.009,-1.476
s16451,-8.099,-1.552
s16452,-8.009,-1.463
s16453,-7.492,-1.899
s16454,-8.626,-1.825
s16455,-7.683,-1.231
s16457,-8.35,-1.658
s16458,-8.003,-1.457
s16459,-7.992,-1.155
s16461,-7.969,-1.125
s16462,-7.997,-1.175
s16463,-8.071,-1.703
s16464,-7.981,-1.687
s16466,-7.818,-0.948
s16467,-7.964,-1.12
s16468,-7.965,-1.128
s16469,-7.986,-1.561
s1647,-7.937,-1.056
s16470,-7.959,-1.074
s16471,-7.976,-1.083
s16472,-7.964,-1.502
s16473,-7.919,-1.538
s16474,-8.072,-1.252
s16475,-7.993,-1.193
s16476,-7.602,-1.139
s16477,-7.865,-1.175
s16478,-7.893,-1.127
s1648,-9.14,-1.735
s16480,-7.767,-1.132
s16481,-7.878,-1.179
s16482,-7.878,-1.497
s16483,-7.97,-1.469
s16485,-8.124,-1.588
s16486,-8.111,-1.56
s16487,-7.944,-1.449
s16488,-7.988,-1.446
s16489,-7.845,-1.2
s16490,-7.995,-1.347
s16491,-7.875,-1.374
s16492,-7.941,-1.275
s16493,-7.939,-1.31
s16495,-7.727,-0.675
s16496,-7.69,-0.627
s16497,-8.145,-1.791
s16498,-7.998,-1.72
s1650,-8.412,-1.219
s16500,-7.613,-0.463
s16501,-7.6,-0.451
s16502,-7.675,-0.587
s16503,-7.617,-0.913
s16504,-7.635,-0.917
s16505,-7.731,-0.874
s16506,-7.748,-0.871
s16507,-7.795,-0.757
s16508,-7.938,-1.773
s16509,-7.526,-0.543
s16511,-7.803,-0.788
s16515,-7.535,-0.781
s16516,-7.54,-0.796
s16517,-7.713,-0.688
s16519,-7.443,-0.678
s1652,-8.195,-1.184
s16521,-7.604,-0.763
s16522,-7.488,-0.529
s16523,-7.573,-0.756
s16524,-7.617,-0.881
s16525,-7.893,-1.582
s16526,-7.825,-1.574
s16527,-7.753,-1.57
s16528,-7.745,-1.462
s1653,-7.998,-0.891
s16530,-7.788,-0.963
s16531,-7.845,-1.023
s16532,-7.347,-0.714
s16533,-8.068,-0.447
s16535,-8.156,-0.793
s16536,-8.159,-0.577
s16537,-8.019,-0.575
s16538,-8.041,-0.71
s1654,-8.267,-1.244
s16540,-7.892,-1.132
s16541,-7.891,-1.132
s16543,-7.887,-1.667
s16546,-7.991,-1.31
s16548,-7.673,-1.326
s16549,-7.914,-0.383
s1655,-8.499,-1.072
s16551,-7.881,-0.387
s16552,-8.122,-1.024
s16553,-8.224,-0.989
s16554,-8.01,-0.535
s16557,-7.964,-0.467
s16558,-8.012,-0.58
s16559,-8.076,-0.818
s1656,-8.208,-1.01
s16561,-8.1,-0.857
s16562,-8.147,-0.709
s16564,-8.146,-0.956
s16565,-7.917,-1.03
s16566,-7.858,-1.049
s16567,-7.882,-1.033
s16568,-7.906,-1.031
s16569,-7.655,-1.171
s1657,-9.382,-1.707
s16570,-7.9,-1.012
s16571,-7.984,-1.052
s16572,-7.922,-0.984
s16573,-7.97,-0.892
s16574,-8.02,-0.958
s16576,-7.998,-0.939
s16577,-7.98,-0.906
s16578,-8.01,-0.905
s16579,-7.966,-0.84
s1658,-9.298,-1.721
s16580,-7.985,-0.844
s16581,-7.892,-1.035
s16583,-8.008,-0.979
s16584,-7.861,-1.02
s16585,-7.928,-0.935
s16586,-8.004,-0.972
s16587,-7.954,-0.859
s16588,-7.893,-0.774
s16589,-7.943,-0.824
s1659,-8.583,-1.308
s16590,-7.58,-0.56
s16591,-7.833,-0.839
s16592,-7.641,-0.529
s16593,-8.226,-0.814
s16594,-8.309,-0.832
s16595,-7.623,-0.701
s16597,-8.017,-0.73
s16598,-7.475,-0.668
s16599,-7.59,-0.811
s166,-9.255,-1.993
s1660,-8.343,-1.45
s16600,-8.037,-0.669
s16601,-8.098,-0.759
s16602,-8.062,-0.746
s16603,-7.966,-0.749
s16604,-8.081,-0.672
s16605,-8.205,-0.797
s16609,-8.193,-0.829
s1661,-9.216,-1.688
s16610,-8.141,-0.773
s16611,-8.018,-0.628
s16612,-8.079,-0.764
s16613,-7.525,-1.001
s16614,-7.67,-0.935
s16615,-8.217,-2.231
s16618,-7.707,-0.567
s1662,-8.615,-1.764
s16621,-7.743,-1.203
s16622,-7.735,-1.201
s16623,-7.755,-1.233
s16624,-7.762,-1.246
s16625,-7.637,-1.151
s16626,-7.867,-2.041
s16627,-7.389,-0.83
s16628,-8.03,-0.865
s16629,-7.907,-1.179
s1663,-8.039,-1.059
s16630,-7.499,-1.033
s16631,-7.653,-0.847
s16632,-7.654,-0.979
s16633,-7.575,-0.877
s16634,-7.595,-0.927
s16635,-7.771,-0.933
s16636,-7.629,-0.776
s16637,-7.524,-0.791
s16639,-7.613,-1.07
s1664,-8.872,-1.723
s16640,-7.575,-0.824
s16641,-8.692,-1.964
s16645,-8.639,-1.906
s16646,-8.613,-1.943
s16647,-8.323,-1.572
s16648,-8.274,-1.551
s16649,-8.29,-1.577
s1665,-8.881,-1.684
s16650,-8.319,-1.564
s16651,-8.194,-1.574
s16652,-8.232,-1.611
s16653,-8.294,-1.556
s16654,-7.604,-0.766
s16655,-7.685,-0.913
s16657,-7.893,-1.649
s16658,-7.776,-1.645
s16659,-7.766,-1.533
s1666,-8.663,-1.236
s16660,-7.782,-1.603
s16661,-7.852,-1.047
s16663,-7.447,-0.703
s16665,-7.717,-1.125
s16666,-7.853,-1.028
s16668,-7.819,-1.844
s16669,-7.82,-0.944
s1667,-9.144,-1.636
s16671,-7.853,-1.832
s16672,-7.792,-1.826
s16673,-7.888,-1.088
s16674,-7.959,-1.156
s16675,-7.902,-1.091
s16676,-7.9,-1.104
s16677,-7.873,-1.107
s16679,-7.808,-1.159
s1668,-8.979,-1.516
s16680,-7.725,-1.407
s16682,-7.785,-1.188
s16683,-7.781,-1.458
s16684,-7.801,-1.4
s16687,-7.692,-1.42
s16688,-7.462,-2.146
s1669,-8.936,-1.395
s16690,-7.87,-1.468
s16691,-7.777,-1.377
s16693,-7.967,-0.967
s16695,-7.956,-1.883
s16696,-7.861,-1.823
s16697,-7.464,-0.707
s16698,-7.666,-0.867
s16699,-7.911,-1.633
s167,-9.179,-2.25
s1670,-9.14,-1.626
s16700,-7.856,-1.647
s16701,-7.746,-1.669
s16703,-7.801,-1.526
s16704,-7.843,-1.025
s16705,-7.787,-0.991
s16706,-7.444,-0.672
s16708,-7.543,-0.686
s16709,-7.816,-1.853
s1671,-9.027,-1.556
s16710,-7.744,-1.859
s16711,-7.681,-1.826
s16712,-7.706,-1.713
s16713,-7.768,-1.778
s16715,-7.615,-0.995
s16719,-7.916,-1.378
s1672,-8.646,-1.227
s16720,-8.007,-1.576
s16721,-7.995,-1.277
s16722,-8.075,-1.407
s16723,-7.841,-0.835
s16728,-8.107,-1.493
s16729,-7.777,-1.011
s16731,-7.926,-1.575
s16732,-8.062,-1.552
s16735,-7.908,-1.021
s1674,-8.433,-1.227
s16741,-7.908,-0.887
s16743,-8.143,-0.667
s16744,-7.892,-0.894
s16745,-7.908,-1.638
s16746,-7.944,-1.026
s16747,-7.884,-1.006
s16748,-7.749,-0.776
s16749,-7.921,-1.149
s1675,-9.009,-1.64
s16751,-8.18,-1.16
s16752,-8.143,-1.117
s16753,-8.268,-1.334
s16754,-8.011,-1.193
s16755,-8.082,-1.054
s16756,-8.349,-1.37
s1676,-8.812,-1.431
s16760,-8.077,-1.16
s16761,-8.185,-1.297
s16762,-8.217,-1.2
s16763,-8.121,-1.048
s16764,-8.023,-1.138
s16765,-8.215,-1.181
s1677,-9.164,-1.439
s16770,-8.163,-1.062
s16771,-8.034,-0.887
s16772,-8.249,-1.23
s16773,-8.303,-1.191
s16774,-7.974,-0.98
s16775,-8.139,-1.107
s16776,-8.166,-1.327
s16777,-8.12,-1.248
s16778,-8.197,-1.327
s16779,-8.217,-1.118
s1678,-8.712,-1.486
s16780,-8.506,-2.474
s16782,-7.877,-0.751
s16783,-7.931,-1.016
s16784,-7.939,-0.721
s16785,-7.945,-0.841
s16786,-7.856,-0.893
s16787,-7.972,-0.856
s16788,-7.933,-1.73
s16789,-7.879,-1.021
s1679,-8.877,-1.625
s16790,-7.894,-1.051
s16791,-7.756,-0.836
s16792,-7.818,-1.117
s16793,-7.859,-1.033
s16795,-8.13,-1.073
s16797,-8.032,-1.144
s16798,-8.077,-0.999
s16799,-8.319,-1.382
s168,-9.264,-1.976
s1680,-8.853,-1.702
s16800,-8.152,-1.366
s16802,-8.181,-1.427
s16803,-8.033,-1.23
s16806,-7.954,-1.167
s16808,-8.12,-1.207
s16809,-8.114,-1.187
s16810,-8.159,-1.367
s16811,-7.955,-1.345
s16812,-7.925,-1.01
s16813,-8.063,-1.032
s16814,-7.954,-1.163
s16815,-8.16,-1.133
s16816,-8.093,-1.306
s16817,-7.769,-1.264
s16818,-7.941,-1.249
s16819,-8.173,-1.41
s1682,-9.201,-1.552
s16820,-7.865,-1.187
s16821,-7.848,-1.627
s16823,-8.191,-1.746
s16825,-7.569,-1.818
s16827,-8.115,-1.585
s16828,-8.09,-1.429
s16829,-7.966,-1.026
s1683,-8.918,-1.513
s16830,-7.898,-0.918
s16831,-7.86,-1.597
s16832,-7.823,-1.575
s16833,-7.905,-1.668
s16834,-8.114,-1.476
s16835,-8.109,-1.507
s16836,-8.12,-1.509
s16837,-7.939,-1.6
s16838,-7.841,-0.95
s16839,-7.761,-1.499
s1684,-8.892,-1.345
s16840,-7.709,-1.542
s16841,-7.889,-1.157
s16842,-7.938,-1.183
s16843,-7.756,-0.777
s16845,-7.745,-0.646
s16847,-7.698,-0.512
s16848,-7.651,-0.613
s1685,-9.024,-1.721
s16850,-7.735,-0.775
s16853,-7.843,-1.103
s16859,-7.829,-0.997
s1686,-9.004,-1.847
s16860,-7.824,-0.937
s16862,-7.664,-1.277
s16863,-7.645,-0.746
s16865,-7.646,-0.661
s16866,-7.662,-0.41
s16868,-7.645,-0.54
s1687,-9.207,-1.513
s16872,-8.079,-1.611
s16877,-8.521,-1.324
s16878,-8.504,-1.104
s16879,-8.538,-1.137
s1688,-8.966,-1.414
s16880,-8.546,-1.426
s16882,-8.531,-1.222
s16883,-8.381,-1.308
s16885,-8.157,-1.332
s16886,-8.319,-1.468
s16887,-8.267,-1.477
s16888,-8.388,-1.36
s16889,-8.155,-1.428
s1689,-8.956,-1.415
s16890,-8.488,-2.063
s16891,-8.366,-1.903
s16892,-8.321,-1.872
s16893,-8.335,-1.914
s16895,-8.444,-1.353
s16896,-8.495,-1.995
s16897,-8.435,-1.827
s169,-9.219,-2.148
s1690,-8.886,-1.47
s16901,-8.451,-1.191
s16902,-8.033,-1.155
s16903,-8.056,-0.891
s16904,-8.237,-1.28
s16905,-8.14,-1.151
s16907,-8.135,-0.765
s16908,-8.272,-1.11
s16909,-8.209,-1.007
s1691,-9.08,-1.643
s16910,-8.141,-0.964
s16911,-8.29,-1.141
s16913,-8.343,-0.971
s16914,-8.271,-1.354
s16919,-8.295,-1.495
s1692,-9.038,-1.794
s16920,-8.142,-1.409
s16922,-8.25,-1.179
s16923,-8.117,-1.173
s16924,-8.546,-1.336
s16925,-8.231,-1.333
s16926,-8.299,-1.209
s1693,-9.023,-1.562
s16934,-8.401,-0.972
s16935,-8.513,-1.188
s16936,-8.187,-1.13
s16937,-8.433,-1.229
s16938,-8.477,-0.801
s16939,-8.536,-1.272
s1694,-8.904,-1.414
s16940,-8.163,-1.031
s16941,-8.074,-0.999
s16944,-8.346,-1.249
s16945,-8.371,-1.273
s16946,-8.26,-1.119
s16947,-8.365,-1.118
s16949,-8.361,-1.143
s1695,-9.175,-1.443
s16950,-8.635,-2.476
s16951,-8.391,-2.418
s16952,-8.88,-2.527
s16954,-8.441,-0.673
s16955,-8.584,-1.445
s16957,-8.823,-1.026
s16958,-9.781,-2.754
s16959,-8.929,-1.262
s1696,-8.833,-1.458
s16961,-8.029,-0.498
s16962,-8.619,-1.329
s16963,-8.171,-0.401
s16965,-8.567,-1.401
s16967,-8.112,-0.577
s16968,-8.199,-1.483
s16969,-8.461,-1.461
s1697,-8.977,-1.658
s16970,-9.163,-1.503
s16971,-9.004,-1.321
s16975,-8.268,-1.033
s16976,-8.817,-1.088
s16977,-9.06,-1.565
s1698,-8.945,-1.788
s16982,-8.89,-1.382
s16985,-8.869,-1.334
s16986,-8.954,-1.404
s16987,-8.894,-1.355
s16988,-8.963,-1.173
s16989,-8.681,-1.204
s1699,-7.521,-1.467
s16990,-8.257,-0.839
s16991,-9.039,-1.619
s16992,-8.8,-0.988
s16993,-9.223,-1.542
s16994,-8.808,-1.754
s16996,-8.32,-1.018
s16997,-8.255,-1.181
s16998,-8.773,-2.154
s16999,-8.377,-1.32
s17,-9.63,-1.824
s170,-9.329,-2.21
s1700,-7.769,-1.388
s17000,-8.406,-1.119
s17001,-8.311,-1.327
s17003,-8.554,-1.424
s17005,-8.243,-1.328
s17006,-8.338,-1.159
s17007,-8.193,-1.307
s17008,-8.438,-1.273
s17009,-8.619,-1.477
s1701,-7.899,-1.327
s17011,-8.433,-1.231
s17014,-8.144,-1.043
s17015,-8.766,-1.537
s17016,-8.674,-1.561
s17021,-8.581,-1.092
s17022,-8.463,-1.026
s17024,-8.367,-0.94
s17026,-8.389,-0.953
s17027,-8.42,-0.833
s17028,-8.697,-2.261
s17029,-8.484,-2.217
s17030,-9.01,-2.272
s17037,-8.508,-0.802
s17038,-8.811,-2.216
s17039,-8.521,-2.176
s1704,-9.137,-1.551
s17040,-9.012,-2.209
s17041,-8.687,-1.013
s17042,-8.52,-0.995
s17047,-8.524,-0.727
s17048,-8.821,-2.097
s17049,-8.516,-2.112
s1705,-9.224,-1.69
s17050,-9.009,-2.155
s17051,-8.645,-0.928
s17052,-8.426,-0.832
s17053,-8.64,-0.863
s17054,-8.402,-0.743
s17055,-8.672,-0.904
s17057,-8.339,-0.708
s17058,-8.787,-1.804
s1706,-9.088,-1.736
s17060,-8.932,-1.816
s17061,-9.02,-0.928
s17062,-8.242,-1.694
s17063,-8.945,-0.94
s17064,-8.961,-0.956
s17065,-8.913,-0.939
s17066,-9.039,-0.829
s17068,-8.915,-0.817
s17070,-8.153,-1.751
s17072,-8.473,-1.086
s17074,-8.472,-0.814
s17075,-8.349,-0.441
s17076,-8.44,-0.563
s17078,-8.113,-1.175
s17079,-8.456,-1.582
s1708,-9.134,-1.572
s17080,-8.08,-1.203
s17081,-8.167,-1.2
s17082,-8.309,-1.602
s17083,-8.311,-1.573
s17084,-8.09,-1.749
s17085,-8.057,-1.296
s17086,-7.987,-1.314
s17087,-8.229,-1.729
s17088,-8.155,-1.683
s17089,-8.326,-0.672
s1709,-8.978,-1.894
s17090,-8.331,-0.762
s17091,-8.494,-1.041
s17092,-8.581,-1.219
s17093,-8.524,-0.917
s17094,-8.362,-0.86
s17095,-8.364,-0.954
s17096,-8.473,-0.89
s17098,-8.324,-0.885
s17099,-8.046,-0.814
s171,-9.272,-2.03
s1710,-9.455,-1.972
s17100,-8.713,-1.134
s17101,-8.617,-1.474
s17102,-8.598,-1.511
s17103,-8.776,-1.385
s17104,-8.571,-1.446
s17105,-8.572,-1.339
s17106,-8.521,-1.558
s17107,-8.997,-2.026
s17108,-8.852,-1.393
s17109,-8.699,-1.304
s1711,-9.73,-2.144
s17110,-8.717,-1.299
s17111,-8.42,-1.296
s17113,-9.39,-2.193
s17114,-8.696,-1.556
s17115,-8.657,-1.182
s17116,-8.295,-1.102
s17117,-8.43,-1.254
s17119,-8.351,-0.398
s17120,-8.551,-1.219
s17121,-8.373,-0.477
s17122,-8.229,-1.324
s17123,-8.739,-0.822
s17124,-8.881,-1.069
s17125,-8.928,-0.907
s17127,-8.849,-0.824
s17128,-8.738,-0.861
s17129,-8.814,-1.042
s1713,-9.465,-1.92
s17130,-8.695,-1.366
s17131,-8.781,-2.44
s17132,-8.458,-2.455
s17133,-8.562,-1.532
s17134,-8.708,-2.385
s17135,-8.281,-0.232
s17136,-8.46,-0.41
s17137,-8.394,-0.349
s17138,-8.13,-1.109
s17139,-8.268,-1.099
s17140,-8.218,-1.099
s17141,-8.169,-1.115
s17142,-8.239,-1.129
s17143,-8.356,-1.126
s17144,-8.308,-1.123
s17145,-8.29,-0.299
s17147,-8.045,-0.779
s17148,-8.305,-1.109
s17149,-8.18,-0.84
s1715,-9.509,-1.911
s17151,-8.202,-1.127
s17153,-9.13,-2.452
s17154,-9.243,-2.488
s17155,-8.394,-2.303
s17156,-9.039,-2.201
s17157,-9.075,-2.384
s17158,-9.269,-2.628
s17159,-9.364,-2.557
s1716,-9.344,-1.883
s17160,-8.486,-2.214
s17161,-9.567,-2.471
s17162,-9.532,-2.348
s17163,-9.04,-2.187
s17164,-9.266,-2.556
s17166,-8.502,-2.397
s17167,-9.154,-2.363
s17168,-9.246,-2.45
s17169,-9.272,-2.787
s1717,-9.492,-1.937
s17170,-9.508,-2.709
s17171,-8.548,-2.326
s17172,-9.506,-2.602
s17173,-9.594,-2.476
s17174,-9.133,-2.183
s17175,-9.111,-2.497
s17176,-9.266,-2.538
s17177,-8.381,-2.387
s17178,-9.109,-2.261
s17179,-8.98,-2.413
s1718,-9.338,-1.727
s17180,-9.185,-2.703
s17182,-8.444,-2.271
s17184,-9.492,-2.403
s17185,-8.412,-1.35
s17187,-8.579,-0.971
s17189,-8.592,-0.704
s1719,-9.416,-2.026
s17190,-8.161,-0.553
s17193,-8.169,-0.548
s17195,-8.632,-1.165
s17196,-8.457,-0.905
s17197,-8.393,-1.04
s17198,-8.593,-2.277
s17199,-8.602,-2.209
s172,-9.215,-2.259
s1720,-9.347,-1.741
s17201,-8.631,-2.092
s17202,-8.696,-1.956
s17203,-8.597,-2.344
s17204,-8.59,-2.271
s17205,-8.752,-1.986
s17206,-8.737,-2.157
s17207,-8.755,-2.017
s17208,-8.544,-2.316
s17209,-8.533,-2.248
s1721,-9.639,-2.013
s17210,-8.557,-1.969
s17211,-8.574,-2.129
s17212,-8.713,-1.964
s17213,-8.273,-1.436
s17214,-9.018,-2.08
s17215,-8.996,-1.812
s17216,-9.024,-2.013
s17217,-8.831,-1.279
s17219,-8.26,-1.301
s1722,-8.854,-2.768
s17221,-8.397,-0.757
s17223,-8.688,-0.959
s17224,-8.804,-1.158
s17227,-8.717,-1.003
s17228,-8.777,-0.97
s17229,-8.142,-1.231
s1723,-9.201,-2.638
s17230,-8.638,-1.484
s17231,-8.586,-1.442
s17232,-8.545,-1.451
s17233,-8.493,-1.56
s17234,-8.53,-1.322
s17236,-8.641,-1.275
s17237,-8.573,-1.464
s17238,-8.378,-1.519
s17239,-8.393,-1.532
s1724,-9.088,-2.964
s17240,-8.61,-1.467
s17241,-8.551,-1.473
s17243,-8.652,-1.589
s17244,-8.525,-1.464
s17245,-8.505,-1.457
s17249,-8.325,-0.686
s1725,-8.959,-2.803
s17250,-8.948,-1.558
s17251,-9.074,-1.465
s17252,-9.261,-2.208
s17253,-8.294,-0.77
s17254,-8.173,-0.754
s17256,-9.114,-1.586
s17257,-8.219,-0.249
s17258,-8.457,-0.802
s17259,-8.52,-1.639
s1726,-9.444,-1.724
s17260,-8.206,-0.222
s17261,-8.227,-0.251
s17262,-8.17,-0.234
s17263,-8.3,-0.35
s17264,-8.525,-1.065
s17265,-8.705,-1.832
s17266,-8.519,-1.092
s17267,-8.439,-1.124
s1727,-9.407,-1.643
s17270,-8.545,-1.154
s17271,-8.767,-2.038
s17272,-8.803,-2.533
s17275,-9.146,-1.992
s17276,-8.756,-2.645
s17278,-9.11,-2.788
s17279,-8.849,-2.705
s1728,-9.349,-1.877
s17280,-8.053,-1.41
s17281,-8.86,-1.608
s17282,-8.87,-1.67
